Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
3688,1413830699,5,1.0,0.5,2,1,1,2021-01-27,Incredible... game changer. You won’t be disappointed,love it!,lightMedium,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3689,11160671130,5,1.0,0.75,4,1,3,2021-01-27,"i love this! a little bit goes a long way, it stays on nicely overnight, tastes yum and i’ve already noticed a super quick improvement to my dry lips from this cold weather and heated households. really recommend!",magic!,fair,blue,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3690,7675045675,5,1.0,0.5,2,1,1,2021-01-27,"I bought this product for the first time and I can only say great things about it! The first time I used it I wasn’t too sure about it, but ended up loving this product the next time I used it. I brought it to the cold snowy weather and I always worry about getting chapped lips from being in the cold, but using this product day and night helped so much! I use it during the day a lot and love how it can be used either way. It’s super hydrating, sinks in, and smells great! I love that it comes with an applicator, but I truly don’t use it. I believe I get more product by using my finger to apply. I put a good amount on which is about a fourth the size of a dime. A little goes a long way, but if you use a tiny bit more you can tell the difference throughout the day. Overall, this is a great product and highly recommend to everyone I know. This product is also going to last a very long time. I had bought the sweet candy and the gummy bear which were both limited edition scents. Looking forward to adding more scents to my collection!",so hydrating and is best for cold weather!,lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3691,1303635233,1,0.0,,0,0,0,2021-01-27,"Soooo yes I love this product and used to use ........BUT I recently found out this is NOT a cruelty free product and neither is their parent company that owns Laneige, Amore Pacific....I am trying to move ALL my cosmetics over to cruelty free brands....meaning the company does NOT test their products in any way, finished or parts of product, on Animals. It’s concerning to me that Sephora has this as cruelty free when a quick google search shows multiple articles detailing that they are Not. I think people should have all the info and then make their own choices accordingly.",Actually Not a cruelty free product .....,lightMedium,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3692,21819401632,5,1.0,0.25,4,3,1,2021-01-27,"Love it! In only 1 night it showed the difference & in 3 days, all my chapped parts of the lips are gone! Pretty magical, my lips feel soo smooth. and i no longer wake up to chapped lips, its that good!","Magical lip mask, works wonders",lightMedium,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3693,1164715930,2,0.0,,0,0,0,2021-01-26,I wanted it to work. Smells great but  I wake up with super dried lips.,,light,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3694,6654308481,2,0.0,1.0,2,0,2,2021-01-26,Felt good when I applied it before bed but made my too lips more dry. Not worth the money Vaseline is just as good at half the price,Not worth the hype,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3695,7325500086,5,1.0,1.0,3,0,3,2021-01-26,I have every singleOne and I def recommend them. You get soMuch and a cuteSpatula and they smell amazing,,fair,green,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3696,23431671469,5,1.0,1.0,1,0,1,2021-01-26,"Perfect 10/10. Best thing I’ve ever used on my lips, especially in the cold winter. Lips have never been so soft and I love the cute little applicator it comes with it :)",,olive,hazel,oily,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3697,2485730975,5,1.0,0.5,2,1,1,2021-01-26,My favorite lip mask on the market. I had a trial size in an ipsy bag and needed the full size. It’s amazing. You need it.,,lightMedium,blue,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3698,6635317363,1,0.0,1.0,3,0,3,2021-01-26,I used this product for a month to give it a chance and it ALWAYS left my lips feeling extremely dry in the morning. I wish I could return it but it’s been a month now so I can’t. Don’t waste your money on this.,leaves you with extremely dry lips,light,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3699,8433904655,1,0.0,1.0,4,0,4,2021-01-26,"My Vaseline lip therapy pod worked better than this and actually healed my chapped lips. This doesn’t help at all, it just feels like gel sitting on your lips.","this is overhyped, don’t waste your $",lightMedium,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3700,1187304432,1,0.0,1.0,1,0,1,2021-01-26,Not for chronic dry lips. It made my lips worse. Return to the store after  trying for 3 nights in a row. Each morning my first thought was that my lips felt dry. Opposite of the purpose of a lip mask.Save your money and try a drugstore brand,"Ladies, Save your hard earned money",light,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3701,27708401260,5,1.0,1.0,3,0,3,2021-01-26,"I’ve had super chapped lips for as long as I can remember. I tried countless lip balms, nothing worked. I’m so glad that I bought this. It’s so moisturizing, glides on smoothly, and doesn’t leave your lips feeling sticky at all. It smells nice too. I normally apply this before bed and there’s still product left the next day. My lips have never been so soft and moisturized.",,light,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3702,1496278184,5,1.0,,0,0,0,2021-01-26,"I have purchased so many scents and the original is still my fave! lasts a long time, great price for what you get ! love this!!!",amazing,fair,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3703,1729613739,5,1.0,1.0,2,0,2,2021-01-25,"I use this puppy every night. Sticky but not gross sticky, and tastes lovely.",,fair,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3704,919941560,5,1.0,1.0,4,0,4,2021-01-25,"This would be it! My lips have always been super dry and I have tried everything. Every night I love to put this on and I have been waking up to soft lips! I like the little applicator but let’s be real, I think I may have used it 5 times. My hands are clean because I just washed them from my nighttime skincare routine.",IF HEAVEN HAD A LIP MASK,fairLight,blue,oily,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3705,5721317706,2,0.0,,0,0,0,2021-01-25,Not working for me I need something thicker for my big lips lol,,mediumTan,brown,,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3706,29689243033,5,1.0,,0,0,0,2021-01-25,Amazing for dry winter lips. I use this all day and my lips feel so smooth and hydrated.,AMAZING,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3707,29771619552,3,0.0,1.0,7,0,7,2021-01-25,For the price this mask has not done what it was worked up to do... I have been using it for 3 weeks and have not found a difference at all. I do live in Canada where it is currently -26 degrees celsius so very dry and cold. Very disappointed with this product and will not be spending 30$ on it again.,Not worth it,fair,green,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3708,28079164171,5,1.0,,0,0,0,2021-01-25,I love it the sweet candy scent isn’t overpowering and it’s extremely moisturizing. I use it everyday not just for sleeping.,Great product,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3709,2103831866,5,1.0,1.0,2,0,2,2021-01-25,"I got this as a sample size in my Sephora birthday gift a few weeks ago. I have to say this is my first time using a product like this, so I don’t have anything else to compare it to; however, it does the job and does it well!  My lips have never been softer, especially in the middle of winter when they’re usually dry and somewhat cracked. I love the feeling of this product. It feels like it instantly made my lips look beautiful. I also got the overnight moisture mask for my face and love that as well. I’ll definitely be buying more when my samples run out.",Made my lips sooo soft!,fair,blue,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3710,7707578516,5,1.0,1.0,1,0,1,2021-01-25,I LIVE for this!!! I use it every night and even in the winter my lips don’t get chapped! This flavor is so light and refreshing it’s really great for going to bed. You only need a TINY bit so it lasts so long!,LOVE!,fair,blue,combination,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3711,8644503687,4,1.0,0.4285709857940674,7,4,3,2021-01-25,"It has a luxurious smooth texture and leaves my lips soft, but Berry smells like Pepto Bismol to a gross degree. The scent is the only reason it’s not a 5 star review, the formulation really is one of the best i’ve found yet.",Smells like Pepto Bismol,fairLight,hazel,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3712,8052670874,5,1.0,1.0,3,0,3,2021-01-24,"The best lip product I think I’ve ever bought. Add a lip scrub and slap some of this on after and you’ll never gave chapped lips again I SWEAR. My lips used to peel, bleed, crack like crazy. This truly works.",Add a lip scrub and BOOM,light,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3713,5229387016,5,1.0,1.0,2,0,2,2021-01-24,Just buy it! I have been an avid chapstick-er for years and have very little need for it now. I use this 3-4 nights a week and my lips are so soft and hydrated. I recommend this to every human who tells me they’re going to Sephora and buy it as a gift for every birthday. It’s a staple,THE BEST,light,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3714,2732105617,2,0.0,,0,0,0,2021-01-24,"Really disappointed in this product.  It’s better tasting, but you get the same results applying petroleum jelly every night.  Not worth the price.",save your money and get some vaseline,medium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3715,11528324542,5,1.0,1.0,2,0,2,2021-01-24,"Got a few samples of this and instantly fell in love. So hydrating, it leaves my lips luscious and soft. My husband always compliments them. I no longer need the need to apply chapstick throughout the day, and if I do I use this and one application is all I need for the day. I was skeptical spending this amount on a product, but a little goes a very long way, and the amount you get it worth it. 10/10.",Uhg. the hype was REAL,fair,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3716,1333611106,5,1.0,1.0,2,0,2,2021-01-24,"Absolutely love this lip mask! It is very light yet extremely moisturizing at the same time. I use it at night before bed, and it’s helped to keep my lips from getting dry/cracked overnight, even in the winter. The scent is light and pleasant, and my partner says it makes my lips taste yummy (bonus!). Great value, as it lasts a long time too. I’ve seen many positive reviews for this & am so glad I tried it. Will definitely purchase again.",Love this lip mask!,light,brown,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3717,2850663262,5,1.0,1.0,10,0,10,2021-01-24,"I’m 45 and I have been considering getting my lips filled a little bit.  But not necessary now!  The first night, I didn’t really notice any changes.  But after the first week of using this before bed, my lips kinda poofed back up and do can’t see the lines in them anymore.  Also, I had chapped lips on several occasions this weird year, but this healed all that and prevented it from happening again!!!!",LOVE LOVE LOVE ...be patient,fairLight,brown,combination,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3718,1377355482,1,0.0,1.0,1,0,1,2021-01-24,Smells and feels good but literally does nothing. Once the balm is off your lips don’t feel hydrated. I don’t get the hype at all.,Not worth it,lightMedium,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3719,1528753111,5,1.0,0.6666669845581055,3,1,2,2021-01-24,This is great for healing dry lips while you are asleep.   I wake up to soft moisturizer lips.  I kinda use it all day.,,tan,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3720,1373661717,5,1.0,1.0,3,0,3,2021-01-23,BEST Lip Balm Ever! Trust the positive reviews! It’s worth the money! Last forever! Smells Awesome! Feels Awesome! You can put it on at night and still feel it in the morning! Doesn’t dry out! Highly recommend! Will purchase again and again!,Awesome Lip Balm!!,lightMedium,green,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3721,2543482348,4,1.0,1.0,2,0,2,2021-01-23,"Cannot imagine my evening beauty routine without Laniege. It’s absolutely perfect! The color, scent and texture of this lip mask is unlike any other. It’s worth every penny",holy grail!!,fair,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3722,9263893546,1,0.0,,0,0,0,2021-01-23,"Overrated. The hype about this product did not translate into actual results. My lips were no more moisturized than they were before and if anything, they were dried out by this mask.",No thanks,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3723,1674301147,5,1.0,1.0,4,0,4,2021-01-23,"I am a healthcare worker, and N95 masks go an absolute number on my lips and face.  I have been suffering from chronically chapped lips, and couldn’t find anything to get ahead of the peeling.  I had seen this before online, but finally had a patient that was using it and she was singing SO HARD about how good it was, I splurged to buy it.I AM NOT DISSAPOINTED!It’s part of my night time routine before bed and my lips have NEVER been softer. A little also goes A LONG way, this little container should last me about 6 months!Splurge, you won’t be disappointed!",It IS that good!,light,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3724,5310757242,2,0.0,,0,0,0,2021-01-23,"Not seeing results after two weeks of applying regularly (also the feel, scent and taste are all very lovely!). I’m 35 and don’t see any improvement in the overall hydration and plumpness of my lips compared to using any other lip treatment or moisturizer. Maybe this works better on younger people, but for me this is nothing more than glorified petroleum jelly, especially for the price.",Disappointed,lightMedium,brown,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3725,6621498925,5,1.0,0.75,4,1,3,2021-01-23,Love the Laneige lip mask! I use a little before putting on lipstick in the morning and a bit more as an actual mask before bed. It keeps my lips so hydrated. They used to always be dry and peeling (no matter how much water I drank!) and now they’re soft and plumb. Lasts a long time as only a small amount is needed. Highly recommended!,Love it,fair,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3726,2429534034,5,1.0,1.0,1,0,1,2021-01-23,"I have this in the original berry and grapefruit! For context of how dry my lips can get... I live in Canada and am on accutane. At times, my lips feel like a freaking desert! I use this ALL day and every night... my lips are always hydrated and feel incredible! Must have for anyone struggling with dry lips.",Lifesaving Lip Balm!,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3727,1647814887,2,0.0,,0,0,0,2021-01-23,It feels good going on but when I wake up my lips are chapped as if I didn’t use anything. I wouldn’t really call it a mask which makes it seem like it would help improve the dryness overnight.,,lightMedium,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3728,9084880171,5,1.0,1.0,1,0,1,2021-01-23,"This is the ONLY thing I put on my lips now for hydration. Don’t listen to anyone saying that it ‘feels like Vaseline’ they aren’t doing this product justice!! Sooo hydrating, has a great smell. Makes your lips look very luscious. I don’t even use lip gloss anymore I only use this! Don’t walk, RUN! This is amazing.",BEST LIP GLOSS/MASK EVER,medium,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3729,28460530825,3,0.0,1.0,2,0,2,2021-01-23,It’s nice. The smell was not as strong Or sweet as I was expecting. Honestly it felt like Vaseline with a slight smell to it.  I much prefer the Fresh Rose sleeping mask.,It’s nice,fairLight,blue,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3730,1368382924,5,1.0,,0,0,0,2021-01-23,"I can have the most irritated, chapped lips, but applying this before bed takes care of that. I wake up in the morning and gently remove the extra product from my lips, and the chapped skin flakes off and reveals really soft lips. Game changer!",,fair,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3731,6118266501,5,1.0,,0,0,0,2021-01-22,"I love this lip mask, goodbye chappedlips in the morning!",10/10 highly reccomend,light,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3732,8379342711,3,1.0,0.7142860293388367,7,2,5,2021-01-22,"Smells and tastes good, but you would get the same or better results with plain Vaseline or aquaphor",,fair,brown,dry,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3733,6242946065,5,1.0,,0,0,0,2021-01-22,"Love this product so much, I’ve been using this for many years. Lips look great! I no longer get super chapped lips. Smells amazing too",The Best!!!!,light,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3734,9225807964,5,1.0,1.0,4,0,4,2021-01-22,"I’ve only had this product for about 2 days now and I already LOVE it! I wake up with my lips feeling super soft, and my lips look so full. Very hydrating. I use this together with the Smashbox The Mindful 5 lip balm and my lips have never felt better. Not to mention, the smell/flavour of the vanilla is not too overbearing or irritating.",,fair,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3735,27136032434,5,1.0,1.0,1,0,1,2021-01-22,"Recommend my lips are wayyyyy more hydrated right now. It leaves a very glossy looks on the lips which is kinda nice. Even if the price is somehow a little high it’s still a very good product and I will buy different one. It comes with a applicator brush thing , that’s good because using my fingers would make them all glossy and yea it’s practical. Smell very good and leaves a fresh sensation on the lips, I use it every night",very good,lightMedium,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3736,12783105347,4,0.0,,0,0,0,2021-01-22,"I do like this lip mask but I will say that when I wake up the next morning, they don’t feel as moisturized as they do when wake up after putting on my rose Vaseline lip therapy. And that’s a percentage of the price.",,lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3737,5566030924,5,1.0,1.0,3,0,3,2021-01-22,"Absolutely LOVE this!!!  I first got a sample of this product and fell in love with the hydration, softness and plumpness of my lips the next morning of applying it before bed.  Feels so smooth and luxurious!!!  Ordered the full/size in the same Berry colour and can’t wait to put it on every night and see the benefits on my lips!","Smooth, luxurious, LOVE!",lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3738,5527585223,5,1.0,0.9090909957885742,11,1,10,2021-01-22,"I originally got a deluxe sample of this from the rewards bazaar and immediately fell in love. It is nourishing, thick, and I wear it both to bed and during the day as a gloss. I saved the small container when I finished the product and refilled it from the full sized one I bought. I bought it in November and am about halfway done with it. I use it religiously. My lips feel and look great and my boyfriend along with others have complimented me on how my lips look when I use this mask.",I had to buy the full size,lightMedium,brown,oily,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3739,1639022694,5,1.0,1.0,2,0,2,2021-01-22,you will not be disappointed. i had very dry and cracking lips and used this and in the morning they were super soft.,AMAZING,light,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3740,6882245996,2,0.0,0.0,1,1,0,2021-01-22,"the smell and feel is nice but honestly the results aren’t there. my lips feel the same if not better when i use Aquaphor before bed. the only way i wake up with hydrated plump lips while using this is if i pile on a THICK layer, which then results in some acne and blackheads around my lips (even if you wipe away the excess)for the price point you can find similar products at the drugstore.",bougie aquaphor..,light,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3741,26317080713,1,0.0,0.5,2,1,1,2021-01-22,This is a meh for me. Was excited to try it based on the reviews but I haven’t noticed a difference. Felt like a wèird glue on my lips in the morning. Hopes schattered.,Just meh,fair,green,normal,gray,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3742,5753896056,5,1.0,,0,0,0,2021-01-22,Love this product! My lips are so smooth and stay that way longer,Long Last Smooth,fair,blue,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3743,2400942247,5,1.0,1.0,1,0,1,2021-01-21,"Although these do last you a very long time, I am on my third container! I use them daily and even throughout the day. I love the highgloss shine and it leaves my lips incredibly sort! Highly recommend!",You won't regret it!,porcelain,green,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3744,5928434478,5,1.0,1.0,6,0,6,2021-01-21,This is the best lip mask ever! You really can tell the difference in one use.,THEEE BEST!,mediumTan,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3745,7933813729,1,0.0,1.0,6,0,6,2021-01-21,"Bought this product specifically because I have dry lips in the winter. Got it in the mail about a week ago and have used it every night since. I have not noticed a difference since using, in fact I think my lips have become more chapped and dry. Would not recommend",,fair,brown,dry,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3746,1596654849,5,1.0,1.0,3,0,3,2021-01-21,"This works. I moved to a place higher up altitude wise (you’d never believe how much your hair, skin and nails react to a change in altitude after a month, none of my old products worked as well for me I had to find new things). The air and water where I live now is a bit harsh on my skin. So my lips got dryer than usual. This fixed that problem. I put it on every night. The tatcha one didn’t work for me at all. After 2 weeks my lips got worse with tat ha. After a few days of this my lips weren’t dry anymore. Honestly my only complaint is actually the size. There’s so much product and the shelf life is long. Which you think would be great right? But I have already left this in 2 places where I couldn’t go back to retrieve it. And I’m not going to have someone mail me back my used lip balm lol. I like this so much that I’ve repurchased. But it would be nice if it was half its size and cost less since I’m one to misplace and lose small items like this. Still 5 stars though. Me being ditzy and misplacing things has nothing to do with the fact that this feels nice on the lips and is very hydrating. And when I put it on at night it’s still there in the am. It really lasts a long time.",This works.,light,blue,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3747,2141822364,4,1.0,,0,0,0,2021-01-21,"This is pretty nice, I quite enjoyed it. I have a pretty dry skin, including on my lips, and this is a very soothing product to use after I exfoliate my lips. Berry is nice, I liked vanilla better. Would definitely repurchased if it was cruelty free, since I switched my buying preferences to only cruelty free products since. The component holds quite a lot of product, which is great since it last for a while. Personally, I could do with a little more hydration still, but it’s a good product overall.",Quite good!,fair,brown,dry,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3748,8379421758,5,1.0,1.0,4,0,4,2021-01-21,Love it! I noticed the benefits right away and loved the scent.,,fair,green,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3749,1666423656,5,1.0,1.0,3,0,3,2021-01-21,"It has been a fact of my life that I have to leave lip balms all over the house for my dry lips.  I also have a few bedside for late night/early morning bathroom breaks.  Since I’ve been using this product, no more reapplying to dry lips.  My lips stay moist right through the night and are even still soft in the morning.",Best product for soft moist lips overnight,mediumTan,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3750,24712069894,5,1.0,1.0,5,0,5,2021-01-21,"This product is absolutely fantastic. After applying for 2 nights consequently, my lips got softer and pink. Definitely recommending the product to people who have chapped/ dry lips.",,medium,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3751,10391412725,3,0.0,1.0,17,0,17,2021-01-21,"I personally have pretty dry lips so I was quite excited to try this product as i’ve seen such good reviews. However, I dont feel as though it lives up to the hype. It gets the job done but I feel like vaseline could perform just as good as well. Just not worth the money in my opinion.",It’s ok,light,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3752,2659913697,5,1.0,1.0,3,0,3,2021-01-21,"Had never tried a lip mask before. Love that it comes with an applicator so you can easily swipe on before bed without making a mess. It has a light fruity smell - not obtrusive if you’re scent-sensitive - that reminds me of lip smackers! More importantly, it leaves my lips feeling hydrated all day. I don’t even use lip chap during the day anymore. Highly recommend if you’re looking for something to soothe your lips as part of your bedtime routine. Looking forward to trying a new flavour (if this ever runs out - it’s quite large, considering how little you use in one go!).",,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3753,28772379511,5,1.0,1.0,4,0,4,2021-01-21,"This product is thick in the pot but it’s buttery smooth on the lips and lasts me all night, which is important cause I sleep with my mouth open and my lips get super chapped. Very subtle berry smell. I would give it 4 stars cause of the price but you get a good amount and a little goes a long way. It’s not oily or sticky, it’s medium thickness but doesn’t feel gross. I wear it under my mask since it’s not tinted. I also like the little flexible spatula so I’m not digging my dirty fingers into the pot.",Keeps my lips hydrated overnight,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3754,8102409996,5,1.0,0.25,16,12,4,2021-01-21,"I’ve gone through 3 of the Berry lip masks, 1 entire Vanilla, and half of the Apple Lime. I own every scent/flavor available through Sephora. I’ve given both my mom and my sister one, my mom got a berry and my sis got a vanilla. I wake up in the morning and wish I had a boyfriend to kiss my soft, sexy, supple, delicious lips.",I wanna kiss someone now,fair,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3755,10648902425,5,1.0,1.0,1,0,1,2021-01-20,My holy grail lip product. Love it so much!! Use it every night and have not experienced chapped lips since. Never wake up with sticky residue on my face or pillow either.,simply the best!,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3756,2301245538,1,0.0,1.0,1,0,1,2021-01-20,"I’m still wondering how this product gets rave reviews.  I finally gave in and purchased it in a set with the Laneige Sleeping Face Mask and I would never recommend dropping $ on this lip mask.  I woke up with dry, flaky lips.  Sure, it feels nice going on but it doesn’t seem to sink in at all or leave any lasting moisturizing effects.  I’m sticking with the Vaseline Lip Therapy balm for a fraction of the cost and for real results.","If you like dry lips, then yes, spend your $$",light,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3757,2873882772,5,1.0,1.0,1,0,1,2021-01-20,I saw this product on a FB Vlog and had to try it!  It heals my lips over night if I have cracks and my lips feel hydrated all day!  I very rarely have to apply chapstick and my lips don’t feel so dry!  This is a must have to add to your nightly routine!,,fair,blue,oily,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3758,27528188274,5,1.0,1.0,1,0,1,2021-01-20,"It’s AMAZING. I got it in the birthday set, for the birthday set its obviously small but would buy if  in the normal size for sure.",,lightMedium,hazel,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3759,1517654067,5,1.0,,0,0,0,2021-01-20,"I love this lip mask. It literally transforms my lips by the next morning. I have sensitive skin around my mouth and tend to easily break out, but this has never irritated my skin. It’s definitely thick so I have to be careful with my pillow case, but I will for sure keep buying this!",,medium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3760,27153446022,5,1.0,0.6000000238418579,5,2,3,2021-01-19,I was a bit skeptical to be honest but after I tried it I couldn’t be happier with the result.,Love it,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3761,1763913185,5,1.0,0.5,2,1,1,2021-01-19,I love this Lip Mask my lips look healthier and younger,Just in love with it,medium,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3762,259667224,2,0.0,0.5,2,1,1,2021-01-19,"I’m really not sure what all the fuss is about. Yes, it smells nice, but other than that I don’t see any noticeable change or improvement to my lips from using this product.  For far less money I can get the same results from petroleum jelly or the like. Sorry but I’m not impressed",what’s the fuss?,light,hazel,combination,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3763,5126635595,5,1.0,1.0,5,0,5,2021-01-19,"I got this as a sample in my birthday set and now I’m going to have to buy it. My lips were hopelessly dry before and peeling like crazy, now after only 1 week they are super smooth and look great. Well played Sephora.",,fairLight,hazel,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
